Sr.No;Basic Salary;House Rent Allowance;Other Allowances;Income Tax;Provident Fund;Professional Tax
1442;30833;6496;2860;9249;3563;139
1443;49850;6742;2766;14955;4050;186
1444;41384;9487;3441;12415;4965;439
1445;48010;9961;2097;14403;4170;441
1446;47109;7297;2055;14132;3716;184
1447;56555;9879;2930;16966;2720;297
1448;55008;6614;3217;16502;4690;369
1449;59658;9896;3460;17897;2424;352
1450;47169;6278;2724;14150;1319;324
1451;31817;8805;3579;9545;4596;137
1452;33966;5356;2599;10189;4766;391
1453;53751;6701;3831;16125;1789;374
1454;35028;5707;3977;10508;1445;352
1455;49956;7994;2714;14986;3940;390
1456;37697;6814;3516;11309;3087;391
1457;45882;6883;2644;13764;4003;391
1458;54943;7815;3850;16482;1294;381
1459;45130;7055;3976;13539;3302;312
1460;48339;6961;3959;14501;1056;216
1461;58289;8911;2584;17486;1821;145
1462;35566;5118;3779;10669;3712;301
1463;42917;6027;3372;12875;3638;495
1464;39823;5237;3827;11946;3035;101
1465;49506;5867;2802;14851;4387;442
1466;51283;5419;3158;15384;3210;242
1467;39022;5737;2290;11706;1752;423
1468;54212;9779;2696;16263;2217;230
1469;68487;5213;3249;20546;4752;173
1470;50499;7804;2919;15149;1322;425
1471;35988;5669;2403;10796;1472;119
1472;40739;9015;3956;12221;1973;144
1473;65465;7993;2844;19639;1458;274
1474;41159;9366;2841;12347;4200;176
1475;36369;7833;2210;10910;1424;410
1476;55122;5026;2002;16536;3105;207
1477;51796;9247;2043;15538;1392;284
1478;46804;9433;3521;14041;2260;470
1479;65348;6131;2327;19604;3284;430
1480;54469;9051;2955;16340;2544;368
1481;66684;6386;3088;20005;3134;338
1482;69995;8356;3772;20998;2679;123
1483;66409;5170;3149;19922;4097;215
1484;40144;8372;3260;12043;3069;203
1485;58484;5869;3240;17545;2182;194
1486;38952;9405;3689;11685;2744;405
1487;55898;8972;3461;16769;3132;435
1488;40860;5920;2186;12258;1202;195
1489;52390;8343;2661;15717;4125;400
1490;65001;8739;3672;19500;1753;110
1491;30507;8771;3824;9152;2465;256
1492;54034;6520;2736;16210;4671;227
1493;34324;6088;2453;10297;3673;434
1494;44945;7752;3307;13483;2474;293
1495;66346;7092;3858;19903;2399;474
1496;69604;8109;2417;20881;3088;290
1497;52124;7566;3440;15637;3917;236
1498;52768;5841;3099;15830;3899;324
1499;46773;5652;2094;14031;3948;410
1500;48405;7741;2871;14521;2342;436
1501;61318;8913;3044;18395;3309;159
1502;64123;8974;2571;19236;3466;320
1503;44519;9273;3472;13355;1724;157
1504;67108;7677;3765;20132;1727;409
1505;38382;8464;2474;11514;1638;317
1506;34865;8130;3734;10459;4563;363
1507;54649;5146;2561;16394;1003;391
1508;32595;7768;3284;9778;4830;328
1509;56231;8325;3855;16869;2332;204
1510;50740;7830;3802;15222;4909;307
1511;51124;9963;3611;15337;2914;181
1512;62303;5650;2795;18690;3020;367
1513;38317;8659;3895;11495;1366;158
1514;51252;5810;2548;15375;1060;102
1515;64621;7233;3775;19386;2859;148
1516;30651;6936;2821;9195;4361;463
1517;62378;6236;2031;18713;2837;146
1518;65911;5369;2050;19773;4032;208
1519;69405;8693;2061;20821;3332;187
1520;52039;5407;3315;15611;1694;326
1521;36912;5707;2717;11073;1773;199
1522;57307;5003;2666;17192;3128;460
1523;63312;9333;2138;18993;2563;343
1524;60025;9450;3163;18007;3649;152
1525;60244;9850;3009;18073;2055;166
1526;41692;7306;3848;12507;4015;488
1527;51730;7993;2708;15519;3509;448
1528;56441;9742;3931;16932;1549;417
1529;32705;7246;3370;9811;2749;453
1530;34532;9215;2739;10359;2715;318
1531;69190;9649;3038;20757;4137;497
1532;48546;8466;3405;14563;3902;404
1533;67885;8675;2986;20365;2094;248
1534;40995;7403;2103;12298;2163;478
1535;34131;9645;2238;10239;3759;311
1536;62405;8086;2246;18721;1091;331
1537;33961;9717;2665;10188;2865;121
1538;56112;7738;3783;16833;1076;354
1539;42006;9281;2691;12601;4975;179
1540;60683;6763;3873;18204;4981;168
1541;35760;7371;3277;10728;4304;440
1542;52622;8219;3366;15786;1459;418
1543;59878;6726;3898;17963;4562;361
1544;56309;7808;2362;16892;2353;493
1545;33473;6545;3758;10041;2545;307
1546;34277;7960;2092;10283;3890;100
1547;53150;6533;2348;15945;3774;447
1548;64872;5731;3389;19461;4562;455
1549;34709;5085;3604;10412;2827;236
1550;62373;6178;3810;18711;4300;284
1551;37253;9078;3325;11175;2711;299
1552;62826;9410;3041;18847;2310;459
1553;52402;7075;3571;15720;3885;392
1554;68187;5362;2818;20456;1721;326
1555;46132;5204;2112;13839;3548;145
1556;45911;7536;2971;13773;2999;243
1557;47714;9811;3161;14314;1312;136
1558;63844;9504;3104;19153;2005;290
1559;65186;5477;2083;19555;1004;429
1560;68056;9388;2210;20416;3162;487
1561;62043;6526;3597;18612;2941;410
1562;68655;8936;3964;20596;2512;351
1563;54264;9651;2263;16279;3124;379
1564;49164;9806;3671;14749;2282;325
1565;55843;6059;3690;16752;2375;345
1566;37275;6228;2084;11182;2513;112
1567;60201;7243;2421;18060;1211;343
1568;30092;6742;3472;9027;2028;400
1569;59012;8694;2459;17703;3113;375
1570;52404;7568;3374;15721;3932;315
1571;40639;8607;2012;12191;1100;163
1572;57175;8943;2117;17152;3216;183
1573;46805;6452;2858;14041;3806;370
1574;43162;9034;3614;12948;2854;345
1575;62263;9260;3195;18678;2741;256
1576;60584;5009;2108;18175;3987;282
1577;47771;5505;2413;14331;1030;128
1578;53293;5136;3499;15987;1113;113
1579;50635;8405;2115;15190;1452;326
1580;64937;6965;2428;19481;4631;173
1581;37687;8424;3025;11306;3113;342
1582;40562;9909;2967;12168;1004;105
1583;54911;7401;2280;16473;2275;493
1584;31123;8759;2218;9336;2530;269
1585;34299;5985;3292;10289;1139;347
1586;43197;6256;3779;12959;3545;278
1587;68320;7093;2472;20496;4784;212
1588;56138;8635;2965;16841;1885;149
1589;60048;8529;3597;18014;1352;183
1590;48979;9614;2473;14693;3203;198
1591;44348;9641;3086;13304;2925;192
1592;38059;6585;2921;11417;4205;377
1593;62424;6286;2037;18727;1702;325
1594;55405;5822;2288;16621;4417;416
1595;47603;8620;3759;14280;2381;420
1596;51038;8936;2279;15311;4681;124
1597;53855;5267;2584;16156;3956;386
1598;46608;6473;3487;13982;1254;288
1599;62544;9607;2870;18763;3401;459
1600;56054;9834;2864;16816;3020;250
1601;36486;5762;3751;10945;3583;170
1602;54698;5305;3489;16409;1049;104
1603;32407;8805;3344;9722;3935;403
1604;50489;5801;2687;15146;4946;148
1605;61295;6003;3078;18388;2771;143
1606;49609;6475;3200;14882;4533;386
1607;34418;6913;3750;10325;3592;292
1608;65985;9690;2763;19795;1465;374
1609;31234;7643;3490;9370;2326;436
1610;61336;7086;2777;18400;1650;236
1611;51807;8601;2525;15542;3419;210
1612;46855;9746;3205;14056;3496;141
1613;35522;6928;2790;10656;3142;280
1614;60828;8607;2641;18248;1737;198
1615;58148;6604;2508;17444;3725;156
1616;56855;7984;2477;17056;2949;464
1617;38208;9436;2060;11462;2092;403
1618;65311;7541;2693;19593;3051;141
1619;52016;6469;2347;15604;4354;236
1620;33173;9716;3311;9951;3600;201
1621;49116;9420;2169;14734;1393;196
1622;33397;7517;2403;10019;3923;241
1623;31801;8618;3153;9540;1272;388
1624;42264;9309;3923;12679;4609;189
1625;40759;6724;2765;12227;2671;498
1626;69010;6812;2366;20703;4076;339
1627;56927;5015;2183;17078;3193;306
1628;47449;5598;2727;14234;1049;111
1629;33921;6407;3616;10176;3051;488
1630;54738;8262;2603;16421;3420;306
1631;35527;5792;3150;10658;2432;211
1632;44192;7118;3484;13257;2285;105
1633;36711;5800;2990;11013;2646;202
1634;59947;5574;2214;17984;1459;437
1635;67802;7313;3433;20340;2587;403
1636;55928;8858;2406;16778;4394;359
1637;52807;6980;2986;15842;3775;413
1638;51615;7399;2404;15484;1407;194
1639;43959;8186;2476;13187;1897;283
1640;41506;5253;3813;12451;2917;221
1641;49582;8592;2617;14874;3383;493
1642;32003;9910;2468;9600;2050;387
1643;62276;9182;2935;18682;1341;283
1644;36801;5776;3964;11040;4353;355
1645;61797;7024;2048;18539;1421;457
1646;69634;8799;2211;20890;1284;321
1647;55891;8267;2862;16767;3321;485
1648;54139;6613;3152;16241;3794;311
1649;36676;8877;2072;11002;4523;492
1650;62068;9562;2765;18620;3312;395
1651;62615;5838;2213;18784;1441;352
1652;60200;9943;2372;18060;3117;401
1653;35932;8185;3037;10779;4690;492
1654;49097;6509;2953;14729;2356;192
1655;65319;8080;2649;19595;4499;318
1656;37655;6152;2157;11296;1763;181
1657;31333;9929;3339;9399;2679;176
1658;54685;9284;2816;16405;4624;252
1659;30242;5019;3481;9072;3551;222
1660;40379;9574;2644;12113;1733;352
1661;48071;5331;2383;14421;2079;412
1662;38305;8002;2836;11491;4575;257
1663;44093;7057;2286;13227;4091;407
1664;37580;7334;2994;11274;1570;382
1665;59558;8951;3540;17867;1312;451
1666;45247;7436;2519;13574;2839;481
1667;61119;8240;3088;18335;2937;157
1668;61682;7074;3734;18504;1104;193
1669;39440;6344;2870;11832;3087;169
1670;33620;7016;2718;10086;4184;122
1671;55554;6539;3198;16666;1046;429
1672;44662;6172;2552;13398;3632;147
1673;45122;9136;3983;13536;2339;353
1674;48730;9691;3398;14619;2004;395
1675;39867;8735;2452;11960;2356;197
1676;67261;5785;3548;20178;4783;202
1677;66490;6094;3946;19947;3934;429
1678;65586;7417;3444;19675;4006;148
1679;64438;7183;2350;19331;1128;197
1680;46125;9820;3126;13837;2533;131
1681;53880;8086;3470;16164;1134;276
1682;47810;7554;3114;14343;4091;400
1683;44380;7075;3068;13314;3253;246
1684;35586;9306;2488;10675;2501;320
1685;64280;5016;3589;19284;2846;494
1686;48246;7859;2796;14473;2192;161
1687;36499;6204;2972;10949;3355;246
1688;61512;6603;3555;18453;4837;383
1689;63938;5210;2338;19181;3684;480
1690;51918;8514;3889;15575;4902;437
1691;47422;9523;3795;14226;3026;185
1692;58861;5510;2282;17658;2403;293
1693;60357;5093;2332;18107;1609;411
1694;68346;7452;3128;20503;2763;187
1695;46219;7223;3703;13865;4967;159
1696;32281;6802;3595;9684;1503;407
1697;35850;5149;2213;10755;1765;483
1698;58451;7167;2846;17535;1416;414
1699;31322;7742;3601;9396;1734;235
1700;56469;8951;3059;16940;1684;387
1701;44471;9641;2191;13341;4414;280
1702;69161;9822;3583;20748;3258;174
1703;31816;9228;3912;9544;1340;497
1704;32116;7241;2959;9634;2713;428
1705;31030;8803;3879;9309;2916;409
1706;60750;9483;2512;18225;4652;346
1707;31931;6805;2264;9579;4644;289
1708;40164;6409;3624;12049;1186;285
1709;49300;7430;3234;14790;2574;389
1710;51226;7868;2979;15367;2891;228
1711;43984;8912;3463;13195;2472;182
1712;40751;6650;2635;12225;3402;160
1713;32197;5359;3865;9659;2853;409
1714;46628;7378;2860;13988;2076;111
1715;39275;8556;3708;11782;4573;103
1716;35564;7432;3444;10669;1512;155
1717;32755;6994;3034;9826;4810;449
1718;42848;6721;3789;12854;1891;364
1719;36499;8027;2488;10949;1738;294
1720;38756;7692;3464;11626;2823;215
1721;66556;9303;3154;19966;4698;128
1722;68998;7484;3271;20699;2863;100
1723;58709;8661;2366;17612;1360;407
1724;62570;5997;3255;18771;3190;249
1725;40538;8385;3748;12161;4825;295
1726;33057;5213;2649;9917;1967;249
1727;58317;5241;2318;17495;4539;364
1728;57407;9857;2075;17222;2556;458
1729;53726;9396;2280;16117;4699;383
1730;47745;7422;3168;14323;2718;448
1731;39703;8248;2184;11910;2437;225
1732;40589;9749;2692;12176;1558;180
1733;62953;8821;3728;18885;1056;469
1734;39643;5696;3669;11892;2672;123
1735;31416;9819;3678;9424;3590;317
1736;41446;7150;2764;12433;2049;206
1737;68125;6295;3149;20437;3699;377
1738;45883;5180;2569;13764;3717;334
1739;44735;7492;3690;13420;1015;298
1740;31929;5320;3457;9578;4778;483
1741;36047;8765;2547;10814;4690;239
1742;42442;6120;2701;12732;2435;266
1743;31979;8289;3293;9593;3340;469
1744;51557;5089;2417;15467;2740;271
1745;55958;9151;3215;16787;1316;157
1746;35375;8232;3795;10612;4480;170
1747;38576;7394;2802;11572;1842;319
1748;62916;9230;3703;18874;4947;320
1749;41110;7485;2810;12333;1375;213
1750;44369;6305;3728;13310;3832;488
1751;34608;6804;3285;10382;4810;133
1752;30464;8443;2917;9139;2652;225
1753;52297;8529;2705;15689;3608;157
1754;69661;6827;3635;20898;1775;426
1755;41893;8325;2923;12567;2751;256
1756;37490;5729;2290;11247;4213;460
1757;36683;8103;3418;11004;2558;390
1758;68858;5913;2261;20657;2146;314
1759;58619;7653;3102;17585;2493;486
1760;63297;5079;2840;18989;1272;180
1761;43618;7610;3003;13085;2924;495
1762;47676;5332;2660;14302;1661;112
1763;55103;9657;3404;16530;2131;283
1764;55279;6953;3137;16583;1867;460
1765;48915;8627;3689;14674;3780;150
1766;66956;9964;3425;20086;1263;447
1767;55986;8275;2167;16795;1905;153
1768;64144;9531;2569;19243;4284;185
1769;59193;8555;2527;17757;2430;277
1770;45164;9094;2541;13549;1639;383
1771;49675;6152;3652;14902;1428;423
1772;52159;8648;2518;15647;4580;370
1773;35395;6597;3684;10618;4852;468
1774;61686;8003;3313;18505;3441;311
1775;32481;8197;3775;9744;3224;355
1776;61219;9437;3150;18365;1519;241
1777;50465;8810;3917;15139;2601;139
1778;61751;9343;3573;18525;2255;392
1779;37335;9723;3503;11200;3699;369
1780;67869;6131;2018;20360;1089;321
1781;56523;6908;3451;16956;2089;409
1782;45527;9260;2158;13658;1697;388
1783;65772;6797;2652;19731;3313;431
1784;49066;9500;2585;14719;3899;193
1785;58708;5142;3993;17612;1323;376
1786;37366;7603;3527;11209;3697;174
1787;44736;5248;2340;13420;3068;124
1788;66697;8903;3683;20009;3572;451
1789;58393;5468;3735;17517;2786;142
1790;32040;6996;3398;9612;1050;152
1791;38408;5510;2126;11522;3174;125
1792;37909;7136;2633;11372;4506;398
1793;50120;6375;3709;15036;4829;237
1794;40908;6968;3506;12272;3720;446
1795;51611;6527;2745;15483;2834;495
1796;54248;7998;2315;16274;3811;110
1797;65763;9921;3804;19728;1997;235
1798;31336;5752;2803;9400;4619;264
1799;49334;7628;2062;14800;3139;131
1800;68531;5069;2206;20559;4954;226
1801;30933;8433;3281;9279;2221;199
1802;53191;8634;3292;15957;3450;362
1803;40378;9646;2288;12113;3555;282
1804;35278;7351;2812;10583;2956;186
1805;69761;5541;2079;20928;3387;473
1806;67611;9486;3046;20283;1048;212
1807;60151;9478;2774;18045;4905;224
1808;62722;8620;3789;18816;3290;439
1809;69015;8511;3483;20704;2843;180
1810;36885;7882;2707;11065;4863;338
1811;48902;7809;2665;14670;4518;188
1812;48468;7749;2750;14540;4316;238
1813;32976;6081;2032;9892;4276;158
1814;52545;8601;2399;15763;1706;361
1815;40172;7679;2510;12051;2567;341
1816;57701;6534;3773;17310;3853;461
1817;44713;9486;2214;13413;2387;469
1818;40134;9035;3755;12040;4244;186
1819;44318;5728;2229;13295;2299;302
1820;42055;5725;2217;12616;1978;193
1821;44656;7645;3461;13396;1624;224
1822;41904;5564;2810;12571;2990;429
1823;39897;8925;2545;11969;4201;312
1824;66143;7996;2209;19842;3687;202
1825;61915;9611;3135;18574;4325;281
1826;39625;7363;3922;11887;4895;203
1827;51964;8712;2315;15589;1794;358
1828;67106;9204;3556;20131;2716;492
1829;54098;6561;3430;16229;2985;188
1830;48231;9326;3385;14469;3216;423
1831;56391;9342;3203;16917;2427;448
1832;67957;5034;3761;20387;2846;387
1833;58128;9736;2207;17438;1382;463
1834;59624;6627;2894;17887;4075;246
1835;37265;8007;3747;11179;4178;120
1836;37023;6226;2604;11106;2075;194
1837;45759;6423;2876;13727;2476;283
1838;37687;7139;2275;11306;2539;174
1839;69467;7858;2756;20840;3792;143
1840;45233;6976;3673;13569;1182;134
1841;55773;6923;2460;16731;1974;465
1842;66939;9526;3660;20081;2286;281
1843;31110;9515;3928;9333;3354;198
1844;59728;6318;3611;17918;4472;387
1845;42780;6373;2485;12834;4843;440
1846;68090;5559;3790;20427;1787;277
1847;63043;7514;3406;18912;4434;352
1848;49793;9866;2925;14937;1553;105
1849;68210;8553;3786;20463;1438;292
1850;62219;9326;3929;18665;3779;328
1851;44513;9229;3062;13353;3673;175
1852;30161;9145;3733;9048;2181;333
1853;48536;6973;2453;14560;3183;436
1854;44094;8551;3917;13228;1746;379
1855;65594;5730;2477;19678;1972;366
1856;39557;9358;2347;11867;2679;236
1857;68208;8630;2724;20462;4372;478
1858;46125;8873;3865;13837;3623;246
1859;61861;5451;2298;18558;1644;487
1860;35768;7347;2320;10730;2303;170
1861;56885;6247;2053;17065;3900;305
1862;35540;9904;2211;10662;3711;151
1863;66067;6710;3431;19820;1102;258
1864;39515;8924;2064;11854;1468;218
1865;60170;7182;3801;18051;3645;397
1866;45130;8101;3666;13539;2715;376
1867;57632;5613;2637;17289;2408;290
1868;33018;8933;2978;9905;4597;227
1869;39270;9887;2926;11781;2935;428
1870;62063;5129;2727;18618;2016;217
1871;47156;9171;3593;14146;1972;353
1872;51406;8474;3269;15421;2958;384
1873;35913;9722;2111;10773;3091;443
1874;43127;5954;3047;12938;3995;119
1875;49606;5257;2458;14881;4996;352
1876;45385;7833;3741;13615;3417;228
1877;47548;9167;2795;14264;3188;436
1878;40281;7199;2403;12084;1038;416
1879;31176;8989;3138;9352;3774;226
1880;32546;9421;2854;9763;1685;370
1881;32030;6667;3042;9609;3810;281
1882;36405;6660;3575;10921;2651;114
1883;58841;7609;3139;17652;4895;186
1884;33395;6570;2986;10018;1453;498
1885;40419;7223;2076;12125;3216;363
1886;56147;8415;3965;16844;4993;490
1887;54727;9490;3095;16418;3856;141
1888;56655;7023;3190;16996;4660;342
1889;30095;6970;2016;9028;2359;421
1890;69802;8465;3228;20940;1514;158
1891;69413;9716;2398;20823;3604;101
1892;51731;8375;2114;15519;2017;381
1893;46916;5437;2999;14074;2847;453
1894;30368;5409;3529;9110;4264;153
1895;35776;5220;2443;10732;4175;245
1896;42954;6910;3391;12886;3596;311
1897;53844;9422;2419;16153;3220;493
1898;54321;9996;3635;16296;2896;312
1899;32714;5864;2760;9814;1930;228
1900;34895;7929;2649;10468;3904;472
1901;50200;7605;3253;15060;3356;477
1902;45773;5524;2725;13731;4286;102
1903;60522;8330;3360;18156;2407;152
1904;56117;9960;3335;16835;2752;305
1905;53415;9207;3891;16024;4984;494
1906;61390;7001;2494;18417;1357;498
1907;56371;5931;2222;16911;3961;474
1908;66649;9837;3868;19994;3816;297
1909;39550;7867;3418;11865;3736;176
1910;69793;5762;3395;20937;4851;114
1911;65604;6391;2939;19681;1740;194
1912;33406;7628;3415;10021;4775;165
1913;30175;6897;2410;9052;3326;142
1914;33014;8113;2745;9904;3066;215
1915;66112;9688;2526;19833;4450;265
1916;45822;7204;3480;13746;4029;295
1917;60068;9274;2346;18020;1184;304
1918;53962;6576;2314;16188;2580;473
1919;68088;9532;3748;20426;1300;135
1920;53560;6468;3690;16068;1773;411
1921;64660;5580;3608;19398;4643;420
1922;38627;6710;3655;11588;3336;167
1923;34062;6092;3112;10218;4958;411
1924;61687;5840;3354;18506;1708;485
1925;64433;7449;3799;19329;4777;455
1926;57537;8002;2959;17261;4530;161
1927;50302;5938;3005;15090;4886;255
1928;48882;5245;2790;14664;3599;220
1929;64475;7480;2839;19342;1488;120
1930;57786;7317;2149;17335;3025;467
1931;39292;5569;2429;11787;2241;174
1932;34534;7244;2654;10360;3254;362
1933;50687;9002;3085;15206;4948;307
1934;69558;6980;2277;20867;2459;280
1935;42092;8586;2384;12627;3164;265
1936;47406;7271;2694;14221;4693;430
1937;38704;5967;2188;11611;4132;292
1938;51445;8825;2077;15433;3352;193
1939;44459;7884;2298;13337;4707;283
1940;58896;7858;2287;17668;2438;149
1941;48985;9235;2531;14695;4534;132
1942;33509;7574;2923;10052;4390;238
1943;37402;5197;2830;11220;2316;298
1944;53127;9137;2967;15938;4095;429
1945;33358;9816;2573;10007;3737;206
1946;52150;7347;3427;15645;4324;453
1947;69542;9791;2808;20862;1374;178
1948;62963;7263;3898;18888;3578;471
1949;63457;5353;3008;19037;4336;145
1950;65628;5908;2185;19688;3658;151
1951;69271;9110;3696;20781;3928;278
1952;35308;5620;3370;10592;3188;375
1953;39125;5329;2543;11737;2281;108
1954;46209;5990;2508;13862;1053;105
1955;69972;5200;3371;20991;1355;297
1956;47131;9306;3286;14139;4595;234
1957;35457;9427;2752;10637;2192;292
1958;37236;6704;2464;11170;4135;424
1959;42016;6253;3751;12604;4593;400
1960;61671;8815;2269;18501;4553;230
1961;62203;5570;3921;18660;1993;398
1962;44345;6835;3815;13303;2236;330
1963;61296;9636;2475;18388;1572;155
1964;56204;8719;3674;16861;4945;301
1965;64567;7694;3210;19370;1835;191
1966;49987;6095;3574;14996;4125;108
1967;51172;9986;3198;15351;1315;261
1968;58219;6071;3967;17465;3435;236
1969;53309;5768;3810;15992;1677;101
1970;48847;8594;3256;14654;4142;286
1971;43873;9339;2467;13161;4594;288
1972;48320;9739;2534;14496;1503;177
1973;68927;7496;2238;20678;2465;337
1974;54786;7886;2371;16435;2674;106
1975;54784;6378;3149;16435;4439;360
1976;39191;9924;3393;11757;2609;336
1977;39234;8175;2104;11770;4585;201
1978;52269;5118;2611;15680;1209;416
1979;45850;9947;2925;13755;4180;362
1980;66360;9429;3544;19908;3990;494
1981;42358;7079;3934;12707;1997;279
1982;45395;9858;3097;13618;4496;149
1983;60736;8540;2386;18220;3465;297
1984;53334;5998;2570;16000;3744;427
1985;38383;7245;3809;11514;2357;438
1986;36017;9463;2694;10805;4725;343
1987;49713;5269;3511;14913;4329;207
1988;44863;7703;2485;13458;4687;137
1989;60333;7807;2024;18099;2075;458
1990;32049;9677;3592;9614;1386;311
1991;44145;8989;3643;13243;4612;282
1992;67622;8020;2309;20286;1548;432
1993;44879;6969;3178;13463;3431;365
1994;61210;5840;2854;18363;2517;350
1995;51518;8800;2036;15455;4017;273
1996;32790;9487;3893;9837;4648;442
1997;43246;9252;2958;12973;1218;146
1998;56059;7215;3025;16817;1276;254
1999;54082;9200;3944;16224;2074;204
2000;69506;6203;2226;20851;2540;193
