Sr.No;Basic Salary;House Rent Allowance;Other Allowances;Income Tax;Provident Fund;Professional Tax
1442;42758;5973;2926;12827;2394;189
1443;65753;9669;2263;19725;4129;414
1444;60661;9887;3653;18198;4788;243
1445;32560;5321;2946;9768;3993;226
1446;42871;8128;2034;12861;3056;355
1447;63950;5775;3895;19185;1807;105
1448;48603;5905;3659;14580;1355;384
1449;46722;8185;2740;14016;1341;375
1450;52232;7811;3219;15669;1842;247
1451;37368;8749;3118;11210;2749;281
1452;57155;5075;3118;17146;3217;300
1453;67293;9437;3242;20187;4818;301
1454;47919;6226;3038;14375;2225;364
1455;66646;9671;2234;19993;2449;422
1456;66931;7396;2224;20079;4126;417
1457;36654;5945;2420;10996;1019;330
1458;41375;8302;2028;12412;4877;351
1459;68669;5466;2129;20600;2162;193
1460;57224;5034;2312;17167;3423;132
1461;49657;9041;2346;14897;1653;384
1462;42243;6621;3264;12672;4172;356
1463;56440;5851;2171;16932;1629;129
1464;66770;5708;2678;20031;1230;408
1465;30704;5181;3001;9211;4582;242
1466;33932;9303;2231;10179;3403;109
1467;59631;5562;2077;17889;4218;208
1468;67104;5459;2742;20131;3592;409
1469;40184;6500;2646;12055;4386;164
1470;34934;7653;3081;10480;3784;203
1471;35411;5138;2033;10623;1754;453
1472;37030;6505;3854;11109;3084;213
1473;69752;6402;2755;20925;1939;393
1474;67359;6467;3357;20207;4555;173
1475;65484;7104;2929;19645;3062;344
1476;62902;5015;2279;18870;3362;246
1477;36454;9093;2078;10936;4543;252
1478;59229;8300;3323;17768;3361;194
1479;42042;7918;3594;12612;2205;499
1480;51861;6115;3572;15558;2728;494
1481;46698;7654;2147;14009;4208;371
1482;65509;6987;3285;19652;4778;411
1483;33978;9464;3227;10193;2589;445
1484;33607;6542;2306;10082;2636;137
1485;42816;7227;3017;12844;3858;108
1486;32885;6090;2537;9865;2892;492
1487;58206;8374;2273;17461;4083;105
1488;30210;9207;2760;9063;3606;106
1489;54836;7628;2570;16450;2424;463
1490;66354;5245;2441;19906;2626;370
1491;36404;7471;2885;10921;2354;298
1492;62647;5066;2406;18794;1381;222
1493;53117;5699;2599;15935;2514;180
1494;49999;7612;3750;14999;3059;185
1495;41508;9860;2820;12452;4993;354
1496;62132;8386;3746;18639;1869;102
1497;34816;9785;3357;10444;3607;460
1498;54384;5619;2135;16315;3377;324
1499;30982;9865;2165;9294;3748;195
1500;34619;5388;2724;10385;4303;285
1501;53502;5945;3159;16050;3894;130
1502;53288;7400;3745;15986;4992;229
1503;58237;7116;3057;17471;3258;499
1504;50950;9429;3739;15285;3719;469
1505;37358;6858;3421;11207;4997;142
1506;48386;9549;2934;14515;3246;194
1507;33900;8465;3375;10170;4312;109
1508;67403;5638;2546;20220;1057;229
1509;39957;7914;3457;11987;4178;291
1510;66692;6847;3494;20007;4628;349
1511;40247;9776;3707;12074;4798;397
1512;31265;7077;3464;9379;3899;284
1513;50703;5619;3124;15210;3600;412
1514;45467;7430;3772;13640;3192;460
1515;58883;7236;3059;17664;3095;341
1516;41934;5475;3809;12580;2800;419
1517;55023;7636;3474;16506;2497;291
1518;44033;6892;2973;13209;3782;174
1519;53472;5459;3755;16041;1410;380
1520;57546;9132;2921;17263;1550;282
1521;32880;8025;2886;9864;3423;306
1522;67368;7792;3633;20210;4201;404
1523;50050;9270;3156;15015;1123;339
1524;49558;8098;3795;14867;3291;462
1525;43099;8589;2613;12929;2728;482
1526;37629;7108;2067;11288;4488;143
1527;32502;5408;2856;9750;3889;458
1528;38921;6645;3200;11676;2600;362
1529;33913;5968;2578;10173;1926;168
1530;50946;5828;3319;15283;1057;143
1531;56425;8338;3072;16927;4708;331
1532;43460;6975;2906;13038;3630;220
1533;59233;7854;3884;17769;3730;433
1534;61491;8579;2665;18447;3082;399
1535;41642;7062;3597;12492;1342;440
1536;55143;6994;2796;16542;3030;191
1537;61885;8745;3717;18565;2786;273
1538;61140;6095;3421;18342;2373;466
1539;64677;7621;2604;19403;2879;327
1540;43256;9150;2027;12976;4963;323
1541;34104;7409;2558;10231;2819;328
1542;62440;9154;3756;18732;2461;234
1543;64664;9300;3906;19399;1471;224
1544;65547;5988;3406;19664;1956;386
1545;66251;5743;3108;19875;2947;399
1546;44138;9246;3386;13241;3490;154
1547;49758;8472;2725;14927;1936;296
1548;44868;8994;2309;13460;2322;340
1549;67302;9462;2936;20190;3842;125
1550;69271;6394;3461;20781;1585;292
1551;45128;7317;2828;13538;2283;380
1552;47984;7526;2786;14395;3153;376
1553;59206;6766;3369;17761;3580;168
1554;48244;9689;3668;14473;3562;230
1555;53661;6098;3250;16098;2392;162
1556;48201;7132;3710;14460;4046;406
1557;32542;6149;2660;9762;4540;303
1558;45496;9658;3660;13648;1380;259
1559;62429;8568;2523;18728;4264;473
1560;67861;8795;2340;20358;1828;425
1561;46614;6618;3233;13984;4317;178
1562;42334;6256;2245;12700;4870;213
1563;40355;5263;3928;12106;4701;347
1564;34352;6699;3265;10305;4025;177
1565;31275;6865;2503;9382;2330;289
1566;40426;6938;2263;12127;2877;355
1567;61357;5658;3917;18407;1163;432
1568;32111;7066;3533;9633;3928;291
1569;50119;7397;3407;15035;4596;494
1570;67449;5337;3481;20234;3313;298
1571;33032;5571;3659;9909;3319;102
1572;32238;8780;3779;9671;2296;207
1573;56799;8402;2688;17039;3798;421
1574;50041;5558;2189;15012;2555;266
1575;37964;8176;3330;11389;2411;453
1576;51625;7518;3255;15487;3600;276
1577;55046;7750;2260;16513;2869;338
1578;49659;7742;2338;14897;3624;101
1579;55620;5714;2635;16686;1111;376
1580;35472;5389;3007;10641;2353;118
1581;66440;5691;2054;19932;3779;209
1582;40178;9666;3807;12053;1195;148
1583;56636;5987;3291;16990;1294;163
1584;41212;7478;2367;12363;4923;328
1585;46619;5414;2384;13985;3247;410
1586;66717;5717;3159;20015;3350;118
1587;67960;6026;2684;20388;2214;125
1588;34911;9863;3239;10473;3202;359
1589;38492;9433;3819;11547;1778;417
1590;42466;5435;3524;12739;2267;465
1591;59462;5336;2438;17838;4468;177
1592;62403;9419;2388;18720;2759;317
1593;31756;8605;2413;9526;1193;484
1594;59070;5425;2089;17721;1532;277
1595;35704;6741;3874;10711;3727;319
1596;38278;6071;2525;11483;1612;122
1597;31839;6590;3375;9551;3334;170
1598;44905;5392;3144;13471;4047;269
1599;58851;9560;3939;17655;1868;335
1600;34036;6136;3648;10210;2513;147
1601;42214;9278;2837;12664;1852;280
1602;53375;8885;3601;16012;1122;300
1603;34327;5138;3350;10298;3874;395
1604;42460;9422;2366;12738;4742;226
1605;30145;9940;2771;9043;4897;485
1606;30356;8477;2020;9106;1464;332
1607;31900;9499;3501;9570;1603;249
1608;40657;9968;3734;12197;1287;481
1609;48174;9405;2022;14452;3027;180
1610;63556;8857;3218;19066;4219;175
1611;69153;8756;2607;20745;1004;279
1612;64818;5721;3640;19445;2470;326
1613;63008;9607;2675;18902;2429;211
1614;38968;9348;2467;11690;4091;226
1615;46338;8878;3450;13901;1937;285
1616;33019;9273;3884;9905;2351;217
1617;53976;5631;2959;16192;1115;310
1618;39772;8041;3896;11931;2974;114
1619;49723;9885;2845;14916;1055;449
1620;45061;5063;2871;13518;3819;437
1621;35222;8495;2929;10566;4387;489
1622;53446;6467;2314;16033;4395;439
1623;60514;7983;2052;18154;3965;110
1624;63141;8314;2059;18942;4757;446
1625;35991;9128;2952;10797;4067;370
1626;61387;5751;2206;18416;1645;481
1627;39282;8595;3272;11784;1983;194
1628;66125;9516;2971;19837;1578;455
1629;53545;7003;3940;16063;1214;129
1630;55405;9502;3905;16621;3340;182
1631;34473;7829;3300;10341;1388;356
1632;45194;8892;3568;13558;4643;148
1633;66619;5058;3779;19985;2012;326
1634;64709;7896;3452;19412;3776;210
1635;53461;7773;3350;16038;4717;265
1636;52117;6957;3767;15635;3236;268
1637;64824;5282;2347;19447;4512;372
1638;47650;5163;2514;14295;1516;410
1639;50000;7978;2950;15000;2124;267
1640;41169;9580;3882;12350;2660;124
1641;64252;7385;3890;19275;4003;184
1642;49661;5144;2317;14898;1434;422
1643;59867;8946;3165;17960;4692;303
1644;61157;7944;2567;18347;1623;391
1645;30968;9424;3151;9290;4735;155
1646;38749;5528;2845;11624;2519;217
1647;58347;5733;2438;17504;3792;282
1648;41406;8052;3648;12421;1499;380
1649;51635;8673;2447;15490;2051;189
1650;61487;7552;3071;18446;2949;325
1651;43800;5146;2675;13140;3053;208
1652;67016;8062;3718;20104;4300;119
1653;54343;8916;3717;16302;3294;142
1654;62937;9573;3112;18881;3055;368
1655;65146;5533;2123;19543;4843;221
1656;36155;9226;2051;10846;3013;427
1657;45246;9099;3058;13573;4956;387
1658;67415;5830;2161;20224;1870;277
1659;48020;5441;3525;14406;2706;109
1660;34247;6611;2461;10274;1502;271
1661;66421;8867;2267;19926;1089;208
1662;58234;5356;2867;17470;3985;249
1663;32235;7977;2384;9670;4980;346
1664;32006;9747;2905;9601;3612;422
1665;67276;5749;2462;20182;2725;348
1666;50432;7074;2422;15129;3270;251
1667;42298;5932;2689;12689;4892;110
1668;63926;9996;2065;19177;2235;207
1669;64703;5199;2459;19410;1386;436
1670;47987;9263;3190;14396;4207;495
1671;69446;6964;2205;20833;2037;469
1672;62547;6040;2750;18764;1500;422
1673;65451;9641;2229;19635;4718;189
1674;57388;7781;3590;17216;1831;364
1675;41489;6926;2684;12446;4444;106
1676;41601;5369;3403;12480;1602;390
1677;35286;5295;3505;10585;4119;161
1678;31936;9295;3390;9580;1189;457
1679;63696;9658;2447;19108;2708;332
1680;46055;7524;2271;13816;4112;357
1681;44041;5779;2350;13212;1274;453
1682;67169;9318;2539;20150;1892;216
1683;63427;7362;2412;19028;4292;311
1684;32732;9832;3130;9819;2107;293
1685;41134;5229;2128;12340;3766;461
1686;35266;9507;2370;10579;4327;489
1687;51378;6489;2144;15413;2024;212
1688;49907;8663;3821;14972;3927;404
1689;68127;9375;3116;20438;1032;176
1690;41437;8355;2361;12431;2607;109
1691;65485;6465;3698;19645;3719;415
1692;54533;6308;3564;16359;3101;219
1693;65876;7683;2771;19762;3446;495
1694;68603;8036;2597;20580;1472;434
1695;42529;7311;3477;12758;3505;161
1696;53370;6916;2077;16011;1316;221
1697;68474;5043;2057;20542;2496;484
1698;67139;6358;2380;20141;1280;408
1699;61433;6313;3164;18429;3342;249
1700;56032;5040;3035;16809;3575;497
1701;55630;9366;2784;16689;1529;484
1702;39953;8276;2279;11985;4133;104
1703;66876;8422;3612;20062;3504;469
1704;58080;6554;2876;17424;1460;363
1705;50976;7409;3108;15292;1055;184
1706;30474;7823;3652;9142;4881;235
1707;67721;6847;3114;20316;4541;460
1708;61477;6848;3788;18443;4003;427
1709;56875;7938;3823;17062;1690;266
1710;59459;8141;3651;17837;3286;391
1711;39905;5518;3823;11971;2050;469
1712;40654;5801;3495;12196;2850;222
1713;52711;5710;2577;15813;4251;277
1714;49339;5764;3709;14801;4357;214
1715;66421;8131;3504;19926;1623;340
1716;69221;6499;3739;20766;4499;342
1717;42150;6651;3660;12645;3361;290
1718;39286;8424;3085;11785;3206;300
1719;55677;5479;2669;16703;2438;320
1720;31147;6163;3964;9344;4553;243
1721;59048;9805;3798;17714;2006;224
1722;34493;7609;2887;10347;2280;184
1723;43533;9481;3074;13059;3133;406
1724;36223;9091;3929;10866;2148;288
1725;36907;8952;3579;11072;2828;399
1726;69859;7148;3159;20957;2253;344
1727;39396;7912;3402;11818;2572;461
1728;31870;6958;3076;9561;2291;402
1729;42025;9090;3636;12607;4266;159
1730;56412;8357;2150;16923;2149;126
1731;68326;9163;3688;20497;1386;321
1732;36981;8895;3058;11094;2606;281
1733;50175;8695;3162;15052;1756;265
1734;45087;5822;3998;13526;1930;137
1735;53511;7629;3920;16053;4431;330
1736;43385;5211;2973;13015;1851;310
1737;33045;8405;3328;9913;1193;371
1738;46868;8409;3157;14060;4475;442
1739;39270;6439;2204;11781;3320;113
1740;64352;8245;2199;19305;2567;445
1741;39334;6573;3330;11800;1940;325
1742;62768;7772;3182;18830;3482;230
1743;40795;6107;2619;12238;2139;248
1744;37049;8407;2347;11114;1492;320
1745;41934;7813;3645;12580;2752;327
1746;59411;6047;2296;17823;4309;350
1747;56273;8415;2156;16881;3732;179
1748;35205;5543;2751;10561;2115;235
1749;43807;6100;3334;13142;1246;260
1750;54302;6723;2959;16290;4687;383
1751;31366;7348;2611;9409;2594;479
1752;36290;5676;2340;10887;2506;137
1753;64730;6651;3379;19419;1826;328
1754;32891;5761;3977;9867;4759;143
1755;33320;7277;2572;9996;3267;214
1756;52699;7838;3320;15809;4828;270
1757;38809;5003;3958;11642;2171;322
1758;51099;6034;3309;15329;3282;410
1759;55919;7872;2618;16775;3216;436
1760;43019;6972;3487;12905;4855;151
1761;42073;7729;2206;12621;1818;292
1762;67367;8152;2263;20210;4331;358
1763;38191;7300;2096;11457;1665;455
1764;58215;5911;2143;17464;2416;345
1765;40013;5420;3982;12003;3830;480
1766;67286;8878;3247;20185;2291;111
1767;55387;5022;3140;16616;4024;273
1768;68376;7575;3659;20512;2168;367
1769;60039;8178;3787;18011;4856;475
1770;64399;7092;3618;19319;4445;192
1771;37846;9256;2809;11353;1814;386
1772;48624;6832;3660;14587;2129;164
1773;37022;5355;3421;11106;1797;453
1774;57745;7725;2957;17323;4793;310
1775;59995;5938;3243;17998;2988;273
1776;59520;6473;2450;17856;3467;138
1777;36516;5947;3042;10954;2850;126
1778;67635;8950;2765;20290;4820;153
1779;32621;8693;2827;9786;1961;110
1780;46988;6430;3888;14096;1124;359
1781;48148;6740;3657;14444;4292;240
1782;32000;7864;3856;9600;3317;322
1783;43428;5665;2276;13028;1151;297
1784;69066;7483;3854;20719;2040;499
1785;43635;6820;3054;13090;2103;196
1786;44584;9761;2613;13375;1609;330
1787;35357;6997;2856;10607;4297;207
1788;32094;9335;3624;9628;3167;212
1789;59051;6418;2767;17715;4902;250
1790;33805;7874;3853;10141;1659;292
1791;68987;7131;3653;20696;3013;477
1792;33548;5755;3070;10064;3876;435
1793;56194;7281;3146;16858;2244;130
1794;67368;5438;2147;20210;1398;274
1795;35560;9527;2710;10668;4122;423
1796;64447;9509;2242;19334;2378;254
1797;42637;9867;3408;12791;1494;459
1798;62865;6426;3588;18859;3614;396
1799;48793;5160;3373;14637;4085;162
1800;69506;8911;2614;20851;2008;109
1801;53718;7976;2369;16115;2167;464
1802;55748;5300;3652;16724;2728;150
1803;63024;9156;2568;18907;3996;263
1804;40471;9730;2158;12141;2215;128
1805;40448;8678;3736;12134;1477;321
1806;58595;5029;2739;17578;1870;290
1807;53179;6805;3482;15953;3167;216
1808;38542;7674;2873;11562;2031;346
1809;38638;5976;3846;11591;3196;412
1810;63809;5394;3072;19142;4170;433
1811;33180;6590;3043;9954;1391;390
1812;59101;7407;3716;17730;2794;208
1813;58494;6889;3079;17548;2325;329
1814;59769;9199;3893;17930;4753;232
1815;47500;8092;3926;14250;4174;123
1816;65936;7269;2759;19780;4477;226
1817;34951;5297;3106;10485;3139;178
1818;39646;5992;3834;11893;2149;342
1819;55198;5868;2901;16559;3686;357
1820;45819;8390;3507;13745;2978;492
1821;48610;6771;2113;14583;1579;365
1822;47252;7563;3647;14175;3766;424
1823;49752;8612;2543;14925;1013;455
1824;47317;8916;3346;14195;3412;347
1825;46412;8530;2635;13923;1150;487
1826;52835;5716;3722;15850;4627;449
1827;41159;7881;2185;12347;3481;486
1828;30342;5184;3149;9102;1938;123
1829;61238;6960;3028;18371;1451;486
1830;46353;8062;2634;13905;1291;386
1831;69300;7349;2056;20790;2982;304
1832;49114;6532;3821;14734;2082;284
1833;53667;7049;3027;16100;3300;188
1834;53388;6966;3207;16016;4735;114
1835;66994;5926;2491;20098;3870;220
1836;66919;6995;2492;20075;2875;444
1837;58551;9081;2840;17565;1396;339
1838;40161;5006;2613;12048;4533;494
1839;64577;6012;2713;19373;2906;434
1840;33215;8511;2150;9964;3031;111
1841;65974;9394;2729;19792;4749;128
1842;31599;9080;2018;9479;1025;175
1843;56454;7542;3647;16936;4063;487
1844;52321;9103;3836;15696;4230;361
1845;62507;7340;2411;18752;3412;443
1846;49911;5846;3195;14973;4625;304
1847;49261;9655;2367;14778;1399;468
1848;41985;5618;3686;12595;1352;419
1849;49332;7679;3855;14799;2070;401
1850;60443;5160;3409;18132;2465;159
1851;45426;5223;3749;13627;2842;211
1852;57544;9389;2780;17263;4206;488
1853;59725;7867;2669;17917;4995;391
1854;59550;8671;3632;17865;2901;470
1855;52632;6242;2241;15789;4357;238
1856;50540;7064;2899;15162;3019;336
1857;30970;6756;3332;9291;4530;129
1858;59317;5525;2911;17795;1105;283
1859;34785;9051;2459;10435;3425;160
1860;68639;9292;3510;20591;2529;492
1861;34477;5311;2078;10343;1882;113
1862;64677;5681;3449;19403;1726;115
1863;40193;7215;2299;12057;4409;193
1864;45158;8108;2690;13547;3055;469
1865;40793;9353;2017;12237;4474;499
1866;54052;6083;2457;16215;3581;348
1867;58045;5662;2554;17413;3230;381
1868;65702;5486;3318;19710;1783;457
1869;51480;7462;3363;15444;1528;237
1870;59634;5076;2409;17890;1829;466
1871;34997;8601;3084;10499;4605;471
1872;39578;7721;3869;11873;3095;416
1873;55242;9393;2333;16572;4108;206
1874;58979;8876;2307;17693;2687;368
1875;66138;7450;3282;19841;2097;327
1876;35822;7902;3176;10746;1504;266
1877;32598;9055;2732;9779;4667;120
1878;48060;6156;3742;14418;2625;457
1879;37894;8302;2848;11368;3171;272
1880;59856;6574;2474;17956;2747;380
1881;67954;5999;3398;20386;2326;339
1882;44463;8288;2998;13338;4388;401
1883;50955;9170;3567;15286;2832;233
1884;39920;5979;2291;11976;3821;152
1885;45837;9667;3512;13751;4658;478
1886;53777;7584;3872;16133;1448;390
1887;36920;7604;2859;11076;2859;315
1888;54012;5234;3974;16203;2139;404
1889;47778;8043;2463;14333;1235;489
1890;30209;8740;3666;9062;2055;488
1891;33289;6489;2711;9986;4899;269
1892;50951;7838;2027;15285;1575;355
1893;48302;8342;3312;14490;4690;417
1894;65904;7971;3612;19771;2710;430
1895;55351;8129;3931;16605;4827;127
1896;42544;5027;2478;12763;2768;434
1897;38713;9852;3301;11613;2978;269
1898;56721;5537;3989;17016;1173;430
1899;62711;5140;3891;18813;4925;482
1900;51457;8422;2447;15437;1424;389
1901;64648;9449;2776;19394;1568;188
1902;49436;6954;3654;14830;3365;221
1903;63804;8780;3530;19141;1761;287
1904;38993;7321;2469;11697;1043;461
1905;61629;9253;3784;18488;1827;317
1906;42452;6729;2940;12735;4787;186
1907;44179;5718;3766;13253;3154;481
1908;33131;9737;3646;9939;1381;216
1909;44009;7895;3357;13202;4071;363
1910;57166;8557;3019;17149;4253;488
1911;32530;9592;2542;9759;1785;106
1912;34075;6391;3980;10222;2409;290
1913;46065;8184;2193;13819;2230;363
1914;62679;6978;3455;18803;2188;211
1915;66114;8052;2916;19834;1199;226
1916;46764;5833;2687;14029;4081;166
1917;56149;5341;2939;16844;2059;165
1918;30425;5166;3355;9127;1907;103
1919;31980;6944;3689;9594;1186;111
1920;47234;8142;3763;14170;4304;160
1921;39337;5915;3058;11801;2698;450
1922;31610;5872;3803;9483;4654;274
1923;62166;9266;2859;18649;3463;416
1924;33166;9618;3838;9949;1027;435
1925;66440;8962;3985;19932;2935;490
1926;60381;6172;3704;18114;4494;324
1927;47443;5089;2242;14232;1146;199
1928;61825;8023;3830;18547;3360;168
1929;58769;9772;2138;17630;3857;137
1930;33353;8789;3051;10005;1120;476
1931;49175;7445;3648;14752;3193;447
1932;45269;8069;3158;13580;2800;296
1933;54899;9974;2403;16469;1719;460
1934;55958;5710;2564;16787;3065;208
1935;37804;5424;3617;11341;1819;117
1936;61456;6013;3470;18436;2031;121
1937;38548;5358;3564;11564;2858;209
1938;34436;8431;2043;10330;1936;132
1939;45646;8426;3718;13693;1698;381
1940;46052;8353;3401;13815;4102;390
1941;50536;6707;2253;15160;4434;317
1942;53021;6394;2392;15906;1553;232
1943;30929;9049;2965;9278;1222;386
1944;64105;8158;2575;19231;4617;462
1945;31800;7044;2056;9540;2273;350
1946;30421;6854;3606;9126;3918;163
1947;57923;7584;2431;17376;4195;211
1948;47124;6222;3107;14137;2931;314
1949;42239;7621;2814;12671;1604;395
1950;56774;5591;2126;17032;3190;431
1951;40061;8716;2839;12018;2812;480
1952;38030;5568;2656;11409;2050;375
1953;60808;6148;2492;18242;2718;197
1954;55135;7580;2581;16540;4452;210
1955;53665;5660;2848;16099;4284;162
1956;58532;8326;3809;17559;3492;325
1957;32304;6176;2343;9691;3097;288
1958;40825;5862;3190;12247;2702;309
1959;60646;7096;2110;18193;4725;124
1960;51334;6664;3181;15400;1421;469
1961;66690;9752;2228;20007;4613;366
1962;33600;6665;3374;10080;2959;327
1963;61786;6034;2813;18535;3266;347
1964;35781;8613;3185;10734;2831;197
1965;56988;9209;2946;17096;2199;110
1966;40354;5239;3889;12106;1506;288
1967;54759;5402;2300;16427;1176;364
1968;46415;5071;2125;13924;3185;469
1969;34178;9477;3361;10253;3062;326
1970;33804;6223;3561;10141;4395;490
1971;37591;7777;2115;11277;2471;362
1972;53883;6658;2300;16164;4091;367
1973;38577;5978;2786;11573;3692;259
1974;57909;9832;3132;17372;4432;298
1975;53644;5733;2356;16093;1734;234
1976;66243;8635;3328;19872;1038;310
1977;41003;9414;2163;12300;1805;137
1978;35184;9001;3549;10555;4083;295
1979;47140;7377;3803;14142;1919;276
1980;50488;5325;3910;15146;1730;188
1981;59268;6159;3205;17780;2671;478
1982;50851;5530;2636;15255;3663;454
1983;34571;5176;2722;10371;2986;166
1984;41209;6044;2402;12362;3578;383
1985;63551;7728;2674;19065;1995;327
1986;60427;7849;2536;18128;3671;484
1987;31610;7316;3862;9483;2000;181
1988;33362;7755;2007;10008;3079;286
1989;66016;5930;3181;19804;3860;325
1990;41020;6816;3082;12306;3334;418
1991;41365;8498;3537;12409;2229;490
1992;45034;6856;3165;13510;1080;402
1993;46448;5537;3695;13934;3608;232
1994;45504;8131;3237;13651;1291;320
1995;49519;6142;2116;14855;2122;338
1996;31296;9198;3799;9388;2704;359
1997;39350;7601;2477;11805;1739;386
1998;42512;9410;3138;12753;3252;200
1999;59765;7934;3763;17929;2353;170
2000;50973;8735;2032;15291;4145;375
